source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,invalid_reason
"SIMBRINZA EYE DROP [BRINZOLAMIDE, BRIMONIDINE]",0,SG_PASAR_POSTOP_INFO,"SIMBRINZA EYE DROP [BRINZOLAMIDE, BRIMONIDINE]",938044,,
"SIMBRINZA EYE DROP [BRINZOLAMIDE, BRIMONIDINE]",0,SG_PASAR_POSTOP_INFO,"SIMBRINZA EYE DROP [BRINZOLAMIDE, BRIMONIDINE]",915542,,
SIMVASTATIN  TABLET,0,SG_PASAR_POSTOP_INFO,SIMVASTATIN  TABLET,1539403,,
SITAGLIPTIN TABLET,0,SG_PASAR_POSTOP_INFO,SITAGLIPTIN TABLET,1580747,,
SODIUM BICARBONATE  CAPSULE,0,SG_PASAR_POSTOP_INFO,SODIUM BICARBONATE  CAPSULE,939506,,
SODIUM BICARBONATE 8.4% (1MMOL/ML) INFUSION,0,SG_PASAR_POSTOP_INFO,SODIUM BICARBONATE 8.4% (1MMOL/ML) INFUSION,939506,,
SODIUM BICARBONATE POWDER,0,SG_PASAR_POSTOP_INFO,SODIUM BICARBONATE POWDER,939506,,
"SODIUM CHLORIDE  500MG, DEXTROSE 200MG SR TABLET",0,SG_PASAR_POSTOP_INFO,"SODIUM CHLORIDE  500MG, DEXTROSE 200MG SR TABLET",967823,,
"SODIUM CHLORIDE  500MG, DEXTROSE 200MG SR TABLET",0,SG_PASAR_POSTOP_INFO,"SODIUM CHLORIDE  500MG, DEXTROSE 200MG SR TABLET",1560524,,
SODIUM CHLORIDE 0.45% INFUSION,0,SG_PASAR_POSTOP_INFO,SODIUM CHLORIDE 0.45% INFUSION,967823,,
SODIUM CHLORIDE 0.9% EYE DROP,0,SG_PASAR_POSTOP_INFO,SODIUM CHLORIDE 0.9% EYE DROP,967823,,
SODIUM CHLORIDE 0.9% INFUSION,0,SG_PASAR_POSTOP_INFO,SODIUM CHLORIDE 0.9% INFUSION,967823,,
SODIUM CHLORIDE 0.9% INJECTION.,0,SG_PASAR_POSTOP_INFO,SODIUM CHLORIDE 0.9% INJECTION.,967823,,
SODIUM CHLORIDE 5% EYE DROP,0,SG_PASAR_POSTOP_INFO,SODIUM CHLORIDE 5% EYE DROP,967823,,
SODIUM PHOSPHATE (PHOSPHATE  16.1MMOL) EFFERVESCENT TABLET,0,SG_PASAR_POSTOP_INFO,SODIUM PHOSPHATE (PHOSPHATE  16.1MMOL) EFFERVESCENT TABLET,939871,,
SODIUM PHOSPHATE (PHOSPHATE 1MMOL/ML) INJECTION,0,SG_PASAR_POSTOP_INFO,SODIUM PHOSPHATE (PHOSPHATE 1MMOL/ML) INJECTION,939871,,
SODIUM POLYSTYRENE SULFONATE ENEMA,0,SG_PASAR_POSTOP_INFO,SODIUM POLYSTYRENE SULFONATE ENEMA,19078126,,
SODIUM POLYSTYRENE SULFONATE SUSPENSION,0,SG_PASAR_POSTOP_INFO,SODIUM POLYSTYRENE SULFONATE SUSPENSION,19078126,,
SOLCOSERYL 20% EYE GEL,0,SG_PASAR_POSTOP_INFO,SOLCOSERYL 20% EYE GEL,36878742,,
SOMATOSTATIN INJECTION,0,SG_PASAR_POSTOP_INFO,SOMATOSTATIN INJECTION,19136066,,
SPIRONOLACTONE  TABLET,0,SG_PASAR_POSTOP_INFO,SPIRONOLACTONE  TABLET,970250,,
STERIMAR ISOTONIC NASAL SPRAY,0,SG_PASAR_POSTOP_INFO,STERIMAR ISOTONIC NASAL SPRAY,42899737,,
SUCRALFATE  TABLET,0,SG_PASAR_POSTOP_INFO,SUCRALFATE  TABLET,1036228,,
"SYMBICORT 160/4.5 TURBUHALER [BUDESONIDE, FORMOTEROL]",0,SG_PASAR_POSTOP_INFO,"SYMBICORT 160/4.5 TURBUHALER [BUDESONIDE, FORMOTEROL]",939259,,
"SYMBICORT 160/4.5 TURBUHALER [BUDESONIDE, FORMOTEROL]",0,SG_PASAR_POSTOP_INFO,"SYMBICORT 160/4.5 TURBUHALER [BUDESONIDE, FORMOTEROL]",1196677,,
TAMOXIFEN  TABLET,0,SG_PASAR_POSTOP_INFO,TAMOXIFEN  TABLET,1436678,,
TAMSULOSIN HCL OCAS PROLONGED RELEASE TABLET,0,SG_PASAR_POSTOP_INFO,TAMSULOSIN HCL OCAS PROLONGED RELEASE TABLET,924566,,
TAMSULOSIN HCL PROLONGED RELEASE TABLET,0,SG_PASAR_POSTOP_INFO,TAMSULOSIN HCL PROLONGED RELEASE TABLET,924566,,
"TAZOCIN INJECTION [PIPERACILLIN, TAZOBACTAM]",0,SG_PASAR_POSTOP_INFO,"TAZOCIN INJECTION [PIPERACILLIN, TAZOBACTAM]",1741122,,
"TAZOCIN INJECTION [PIPERACILLIN, TAZOBACTAM]",0,SG_PASAR_POSTOP_INFO,"TAZOCIN INJECTION [PIPERACILLIN, TAZOBACTAM]",1746114,,
TEARS NATURALE FREE EYE DROP,0,SG_PASAR_POSTOP_INFO,TEARS NATURALE FREE EYE DROP,1319156,,
TEARS NATURALE FREE EYE DROP,0,SG_PASAR_POSTOP_INFO,TEARS NATURALE FREE EYE DROP,902251,,
TEARS NATURALE II EYE DROP,0,SG_PASAR_POSTOP_INFO,TEARS NATURALE II EYE DROP,1319156,,
TEARS NATURALE II EYE DROP,0,SG_PASAR_POSTOP_INFO,TEARS NATURALE II EYE DROP,902251,,
"TELFAST D TABLET [FEXOFENADINE 60MG, PSEUDOEPHEDRINE SR 120MG]",0,SG_PASAR_POSTOP_INFO,"TELFAST D TABLET [FEXOFENADINE 60MG, PSEUDOEPHEDRINE SR 120MG]",1154332,,
"TELFAST D TABLET [FEXOFENADINE 60MG, PSEUDOEPHEDRINE SR 120MG]",0,SG_PASAR_POSTOP_INFO,"TELFAST D TABLET [FEXOFENADINE 60MG, PSEUDOEPHEDRINE SR 120MG]",1153428,,
TELMISARTAN TABLET,0,SG_PASAR_POSTOP_INFO,TELMISARTAN TABLET,1317640,,
TERAZOSIN  TABLET,0,SG_PASAR_POSTOP_INFO,TERAZOSIN  TABLET,1341238,,
TERIPARATIDE INJECTION,0,SG_PASAR_POSTOP_INFO,TERIPARATIDE INJECTION,1521987,,
TETRACYCLINE HCL 3% OINTMENT,0,SG_PASAR_POSTOP_INFO,TETRACYCLINE HCL 3% OINTMENT,1836948,,
THEOPHYLLINE SR [NUELIN SR] TABLET,0,SG_PASAR_POSTOP_INFO,THEOPHYLLINE SR [NUELIN SR] TABLET,1237049,,
THIAMINE HCL  [VITAMIN B1] TABLET,0,SG_PASAR_POSTOP_INFO,THIAMINE HCL  [VITAMIN B1] TABLET,19137312,,
THIAMINE HCL [VITAMIN B1] INJECTION,0,SG_PASAR_POSTOP_INFO,THIAMINE HCL [VITAMIN B1] INJECTION,19137312,,
TICAGRELOR TABLET,0,SG_PASAR_POSTOP_INFO,TICAGRELOR TABLET,40241186,,
"TIENAM INJECTION [IMIPENEM, CILASTATIN]",0,SG_PASAR_POSTOP_INFO,"TIENAM INJECTION [IMIPENEM, CILASTATIN]",1778262,,
"TIENAM INJECTION [IMIPENEM, CILASTATIN]",0,SG_PASAR_POSTOP_INFO,"TIENAM INJECTION [IMIPENEM, CILASTATIN]",1797258,,
TIGECYCLINE INJECTION,0,SG_PASAR_POSTOP_INFO,TIGECYCLINE INJECTION,1742432,,
TIMOLOL 0.5% EYE DROP,0,SG_PASAR_POSTOP_INFO,TIMOLOL 0.5% EYE DROP,902427,,
TIOTROPIUM 2.5MCG RESPIMAT INHALER,0,SG_PASAR_POSTOP_INFO,TIOTROPIUM 2.5MCG RESPIMAT INHALER,1106776,,
"TOBRADEX EYE DROP [TOBRAMYCIN, DEXAMETHASONE]",0,SG_PASAR_POSTOP_INFO,"TOBRADEX EYE DROP [TOBRAMYCIN, DEXAMETHASONE]",902722,,
"TOBRADEX EYE DROP [TOBRAMYCIN, DEXAMETHASONE]",0,SG_PASAR_POSTOP_INFO,"TOBRADEX EYE DROP [TOBRAMYCIN, DEXAMETHASONE]",1518254,,
TOBRAMYCIN 0.3% EYE DROP,0,SG_PASAR_POSTOP_INFO,TOBRAMYCIN 0.3% EYE DROP,902722,,
TOLBUTAMIDE TABLET,0,SG_PASAR_POSTOP_INFO,TOLBUTAMIDE TABLET,1502855,,
TPN (ADULT) INFUSION,0,SG_PASAR_POSTOP_INFO,TPN (ADULT) INFUSION,4021169,,
TPN (WITH ELECTROLYTES) [NUTRIFLEX OMEGA SPECIAL] INFUSION 1250ML,0,SG_PASAR_POSTOP_INFO,TPN (WITH ELECTROLYTES) [NUTRIFLEX OMEGA SPECIAL] INFUSION 1250ML,4021169,,
TPN (WITH ELECTROLYTES) [SMOFKABIVEN] INFUSION 1206ML,0,SG_PASAR_POSTOP_INFO,TPN (WITH ELECTROLYTES) [SMOFKABIVEN] INFUSION 1206ML,4021169,,
TRAMADOL HCL  CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,TRAMADOL HCL  CAPSULE/TABLET,1103314,,
TRAMADOL HCL INJECTION,0,SG_PASAR_POSTOP_INFO,TRAMADOL HCL INJECTION,1103314,,
TRANEXAMIC ACID  TABLET,0,SG_PASAR_POSTOP_INFO,TRANEXAMIC ACID  TABLET,1303425,,
TRANEXAMIC ACID INJECTION,0,SG_PASAR_POSTOP_INFO,TRANEXAMIC ACID INJECTION,1303425,,
TRAZODONE HCL TABLET,0,SG_PASAR_POSTOP_INFO,TRAZODONE HCL TABLET,703547,,
TRIAMCINOLONE ACETONIDE 0.1% ORAL PASTE,0,SG_PASAR_POSTOP_INFO,TRIAMCINOLONE ACETONIDE 0.1% ORAL PASTE,903963,,
TRIAMCINOLONE ACETONIDE 55MCG NASAL SPRAY,0,SG_PASAR_POSTOP_INFO,TRIAMCINOLONE ACETONIDE 55MCG NASAL SPRAY,903963,,
"TRIDERM CREAM [BETAMETHASONE, CLOTRIMAZOLE, GENTAMICIN]",0,SG_PASAR_POSTOP_INFO,"TRIDERM CREAM [BETAMETHASONE, CLOTRIMAZOLE, GENTAMICIN]",1000632,,
"TRIDERM CREAM [BETAMETHASONE, CLOTRIMAZOLE, GENTAMICIN]",0,SG_PASAR_POSTOP_INFO,"TRIDERM CREAM [BETAMETHASONE, CLOTRIMAZOLE, GENTAMICIN]",45892419,,
"TRIDERM CREAM [BETAMETHASONE, CLOTRIMAZOLE, GENTAMICIN]",0,SG_PASAR_POSTOP_INFO,"TRIDERM CREAM [BETAMETHASONE, CLOTRIMAZOLE, GENTAMICIN]",920458,,
TRIHEXYPHENIDYL HCL [BENZHEXOL] TABLET,0,SG_PASAR_POSTOP_INFO,TRIHEXYPHENIDYL HCL [BENZHEXOL] TABLET,705178,,
TRIMETAZIDINE HCL  TABLET,0,SG_PASAR_POSTOP_INFO,TRIMETAZIDINE HCL  TABLET,19005626,,
TRIMETAZIDINE HCL MR TABLET,0,SG_PASAR_POSTOP_INFO,TRIMETAZIDINE HCL MR TABLET,19005626,,
"UNASYN INJECTION [AMPICILLIN, SULBACTAM]",0,SG_PASAR_POSTOP_INFO,"UNASYN INJECTION [AMPICILLIN, SULBACTAM]",1836241,,
"UNASYN INJECTION [AMPICILLIN, SULBACTAM]",0,SG_PASAR_POSTOP_INFO,"UNASYN INJECTION [AMPICILLIN, SULBACTAM]",1717327,,
UREA 10% CREAM,0,SG_PASAR_POSTOP_INFO,UREA 10% CREAM,906914,,
URSODEOXYCHOLIC ACID CAPSULE,0,SG_PASAR_POSTOP_INFO,URSODEOXYCHOLIC ACID CAPSULE,988095,,
VALGANCICLOVIR [VALCYTE] TABLET,0,SG_PASAR_POSTOP_INFO,VALGANCICLOVIR [VALCYTE] TABLET,1703063,,
VALPROATE SODIUM  CHRONO [EPILIM CHRONO] TABLET,0,SG_PASAR_POSTOP_INFO,VALPROATE SODIUM  CHRONO [EPILIM CHRONO] TABLET,745466,,
VALSARTAN TABLET,0,SG_PASAR_POSTOP_INFO,VALSARTAN TABLET,1308842,,
VANCOMYCIN INJECTION,0,SG_PASAR_POSTOP_INFO,VANCOMYCIN INJECTION,1707687,,
VANCOMYCIN ORAL SOLUTION,0,SG_PASAR_POSTOP_INFO,VANCOMYCIN ORAL SOLUTION,1707687,,
VANCOMYCIN VIAL,0,SG_PASAR_POSTOP_INFO,VANCOMYCIN VIAL,1707687,,
VASOPRESSIN INJECTION,0,SG_PASAR_POSTOP_INFO,VASOPRESSIN INJECTION,36863425,,
VENLAFAXINE XR CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,VENLAFAXINE XR CAPSULE/TABLET,743670,,
VILDAGLIPTIN TABLET,0,SG_PASAR_POSTOP_INFO,VILDAGLIPTIN TABLET,19122137,,
VITAMIN B COMPLEX  TABLET,0,SG_PASAR_POSTOP_INFO,VITAMIN B COMPLEX  TABLET,19010970,,
VITAMIN E CAPSULE,0,SG_PASAR_POSTOP_INFO,VITAMIN E CAPSULE,19009540,,
VORICONAZOLE  TABLET,0,SG_PASAR_POSTOP_INFO,VORICONAZOLE  TABLET,1714277,,
WARFARIN SODIUM [MAREVAN] TABLET,0,SG_PASAR_POSTOP_INFO,WARFARIN SODIUM [MAREVAN] TABLET,1310149,,
WHITE SOFT PARAFFIN BP OINTMENT,0,SG_PASAR_POSTOP_INFO,WHITE SOFT PARAFFIN BP OINTMENT,19033354,,
"WHITE SOFT PARAFFIN, LIQUID PARAFFIN (3:2) OINTMENT",0,SG_PASAR_POSTOP_INFO,"WHITE SOFT PARAFFIN, LIQUID PARAFFIN (3:2) OINTMENT",19033354,,
"WHITE SOFT PARAFFIN, LIQUID PARAFFIN (3:2) OINTMENT",0,SG_PASAR_POSTOP_INFO,"WHITE SOFT PARAFFIN, LIQUID PARAFFIN (3:2) OINTMENT",908523,,
"XALACOM EYE DROP [LATANOPROST 0.005%, TIMOLOL 0.5%]",0,SG_PASAR_POSTOP_INFO,"XALACOM EYE DROP [LATANOPROST 0.005%, TIMOLOL 0.5%]",954688,,
"XALACOM EYE DROP [LATANOPROST 0.005%, TIMOLOL 0.5%]",0,SG_PASAR_POSTOP_INFO,"XALACOM EYE DROP [LATANOPROST 0.005%, TIMOLOL 0.5%]",902427,,
ZINC (ELEMENTAL) CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,ZINC (ELEMENTAL) CAPSULE/TABLET,19010696,,
ZOLPIDEM TARTRATE CR TABLET,0,SG_PASAR_POSTOP_INFO,ZOLPIDEM TARTRATE CR TABLET,744740,,
ZOPICLONE TABLET,0,SG_PASAR_POSTOP_INFO,ZOPICLONE TABLET,19044883,,
"ZYRTEC-D TABLET [CETIRIZINE 5MG, PSEUDOEPHEDRINE SR 120MG]",0,SG_PASAR_POSTOP_INFO,"ZYRTEC-D TABLET [CETIRIZINE 5MG, PSEUDOEPHEDRINE SR 120MG]",1154332,,
"ZYRTEC-D TABLET [CETIRIZINE 5MG, PSEUDOEPHEDRINE SR 120MG]",0,SG_PASAR_POSTOP_INFO,"ZYRTEC-D TABLET [CETIRIZINE 5MG, PSEUDOEPHEDRINE SR 120MG]",1149196,,
WBC,0,SG_PASAR_PREOP_LAB,WBC,4298431,,
APTT,0,SG_PASAR_PREOP_LAB,APTT,44809202,,
UREA,0,SG_PASAR_PREOP_LAB,UREA,4020121,,
POTASSIUM,0,SG_PASAR_PREOP_LAB,POTASSIUM,4245152,,
NEUTROPHILS,0,SG_PASAR_PREOP_LAB,NEUTROPHILS,4148615,,
"KETONE,BLOOD",0,SG_PASAR_PREOP_LAB,"KETONE,BLOOD",4307467,,
HAEMOGLOBIN,0,SG_PASAR_PREOP_LAB,HAEMOGLOBIN,40480067,,
CREATININE,0,SG_PASAR_PREOP_LAB,CREATININE,4324383,,
PROCALCITONIN,0,SG_PASAR_PREOP_LAB,PROCALCITONIN,44791466,,
"BILIRUBIN,TOTAL",0,SG_PASAR_PREOP_LAB,"BILIRUBIN,TOTAL",4230543,,
SODIUM,0,SG_PASAR_PREOP_LAB,SODIUM,4097430,,
HBA1C,0,SG_PASAR_PREOP_LAB,HBA1C,4184637,,
CHLORIDE,0,SG_PASAR_PREOP_LAB,CHLORIDE,4188066,,
PLATELET COUNT,0,SG_PASAR_PREOP_LAB,PLATELET COUNT,4267147,,
ALBUMIN,0,SG_PASAR_PREOP_LAB,ALBUMIN,4097664,,
"BILIRUBIN,DIRECT",0,SG_PASAR_PREOP_LAB,"BILIRUBIN,DIRECT",4216632,,
PROTHROMBIN TIME,0,SG_PASAR_PREOP_LAB,PROTHROMBIN TIME,4245261,,
EOSINOPHIL,0,SG_PASAR_PREOP_LAB,EOSINOPHIL,4216098,,
NT-proBNP,0,SG_PASAR_PREOP_LAB,NT-proBNP,40653382,,
LYMPHOCYTE,0,SG_PASAR_PREOP_LAB,LYMPHOCYTE,4254663,,
RBC DIST WIDTH,0,SG_PASAR_PREOP_LAB,RBC DIST WIDTH,37397924,,
BICARBONATE,0,SG_PASAR_PREOP_LAB,BICARBONATE,4227915,,
TROPONIN-T QUANTITATIVE,0,SG_PASAR_PREOP_LAB,TROPONIN-T QUANTITATIVE,2212605,,
MEAN CELL VOL,0,SG_PASAR_PREOP_LAB,MEAN CELL VOL,4273303,,
BURNS,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,BURNS,44777674,,
Cardiology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Cardiology,38004451,,
Cardiothoracic Surgery,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Cardiothoracic Surgery,38004023,,
COLORECTAL SURGERY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,COLORECTAL SURGERY,38004471,,
DENTAL,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,DENTAL,38003675,,
Dermatology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Dermatology,38004452,,
DIABETES,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,DIABETES,44777680,,
EMERGENCY MEDICINE,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,EMERGENCY MEDICINE,38004510,,
Endocrinology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Endocrinology,38004485,,
GASTROENTEROLOGY & HEPATOLOGY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,GASTROENTEROLOGY & HEPATOLOGY,38004455,,
GENERAL SURGERY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,GENERAL SURGERY,38004447,,
Geriatric Medicine,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Geriatric Medicine,38004478,,
GYNAECOLOGY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,GYNAECOLOGY,38003902,,
Haematology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Haematology,38004501,,
Hand Surgery,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Hand Surgery,38004480,,
HPB,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,HPB,38003876,,
INFECTIOUS DISEASE,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,INFECTIOUS DISEASE,38004484,,
Internal Medicine,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Internal Medicine,38004456,,
Liver Transplant,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Liver Transplant,45756831,,
Lung,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Lung,38004472,,
Medical Oncology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Medical Oncology,38004507,,
Neonatology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Neonatology,45756786,,
NEUROLOGY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,NEUROLOGY,38004458,,
Neurosurgery,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Neurosurgery,38004459,,
Obstetrics,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Obstetrics,38003905,,
Ophthalmology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Ophthalmology,38004463,,
ORTHOPAEDIC SURGERY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,ORTHOPAEDIC SURGERY,38004465,,
Otolaryngology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Otolaryngology,38004449,,
"Plastic, Reconstruction & Aesthetic Surgery",0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,"Plastic, Reconstruction & Aesthetic Surgery",38004467,,
Psychiatry,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Psychiatry,38004469,,
REHABILITATION MEDICINE,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,REHABILITATION MEDICINE,38004469,,
Rehabilitation Medicine - BVH,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Rehabilitation Medicine - BVH,38004469,,
Renal Medicine,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Renal Medicine,38004479,,
RESPIRATORY & CRITICAL CARE MEDICINE,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,RESPIRATORY & CRITICAL CARE MEDICINE,45756778,,
RHEUMATOLOGY & IMMUNOLOGY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,RHEUMATOLOGY & IMMUNOLOGY,38004491,,
SDDC - BREAST (SUR),0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,SDDC - BREAST (SUR),44777667,,
SDDC - HEAD & NECK (ENT),0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,SDDC - HEAD & NECK (ENT),38003920,,
SDDC - Head & Neck (PLS),0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,SDDC - Head & Neck (PLS),45756822,,
SDDC - Head & Neck (SUR),0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,SDDC - Head & Neck (SUR),38003920,,
SDDC - SLEEP CENTER (ENT),0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,SDDC - SLEEP CENTER (ENT),38003918,,
UPPER GI AND BARIATRIC SURGERY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,UPPER GI AND BARIATRIC SURGERY,44777669,,
Urology,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,Urology,38004474,,
VASCULAR SURGERY,0,SG_PASAR_INTRAOP_OPERATION_SPECIALTY,VASCULAR SURGERY,38004496,,
VENTRATE,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTRATE,3024171,,
ABP_SYS,0,SG_PASAR_INTRAOP_AIMS_VITALS,ABP_SYS,3004249,,
N2OI,0,SG_PASAR_INTRAOP_AIMS_VITALS,N2OI,4090660,,
EDES,0,SG_PASAR_INTRAOP_AIMS_VITALS,EDES,0,,
ABP_DIAS,0,SG_PASAR_INTRAOP_AIMS_VITALS,ABP_DIAS,3012888,,
N2OE,0,SG_PASAR_INTRAOP_AIMS_VITALS,N2OE,40480257,,
ST2,0,SG_PASAR_INTRAOP_AIMS_VITALS,ST2,4146761,,
IDES,0,SG_PASAR_INTRAOP_AIMS_VITALS,IDES,0,,
ABP_MEAN,0,SG_PASAR_INTRAOP_AIMS_VITALS,ABP_MEAN,4298391,,
ESEV,0,SG_PASAR_INTRAOP_AIMS_VITALS,ESEV,0,,
ART_DIAS,0,SG_PASAR_INTRAOP_AIMS_VITALS,ART_DIAS,3012888,,
ART_MEAN,0,SG_PASAR_INTRAOP_AIMS_VITALS,ART_MEAN,4090485,,
PEEP,0,SG_PASAR_INTRAOP_AIMS_VITALS,PEEP,3022875,,
VENTIE,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTIE,4353947,,
NIBP_SYS,0,SG_PASAR_INTRAOP_AIMS_VITALS,NIBP_SYS,3004249,,
TIDALVOL,0,SG_PASAR_INTRAOP_AIMS_VITALS,TIDALVOL,4029625,,
ART_SYS,0,SG_PASAR_INTRAOP_AIMS_VITALS,ART_SYS,4238447,,
VENTMODE,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTMODE,3004921,,
VENTO2,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTO2,21490598,,
VENTO2,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTO2,4090647,,
BIS,0,SG_PASAR_INTRAOP_AIMS_VITALS,BIS,4134573,,
MAC,0,SG_PASAR_INTRAOP_AIMS_VITALS,MAC,0,,
CVP,0,SG_PASAR_INTRAOP_AIMS_VITALS,CVP,21490675,,
ISEV,0,SG_PASAR_INTRAOP_AIMS_VITALS,ISEV,0,,
MINVOL,0,SG_PASAR_INTRAOP_AIMS_VITALS,MINVOL,4353621,,
VENTN2O,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTN2O,21490615,,
VENTEXTIDAL,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTEXTIDAL,4029625,,
ECG_RATE,0,SG_PASAR_INTRAOP_AIMS_VITALS,ECG_RATE,3027018,,
VENTPRSUPP,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTPRSUPP,3000461,,
NIBP_MEAN,0,SG_PASAR_INTRAOP_AIMS_VITALS,NIBP_MEAN,21490778,,
ST1,0,SG_PASAR_INTRAOP_AIMS_VITALS,ST1,4146761,,
PULSE_RATE,0,SG_PASAR_INTRAOP_AIMS_VITALS,PULSE_RATE,3027018,,
TEMP2,0,SG_PASAR_INTRAOP_AIMS_VITALS,TEMP2,4302666,,
TEMP4,0,SG_PASAR_INTRAOP_AIMS_VITALS,TEMP4,4302666,,
VENTAIR,0,SG_PASAR_INTRAOP_AIMS_VITALS,VENTAIR,0,,
CO2,0,SG_PASAR_INTRAOP_AIMS_VITALS,CO2,4193415,,
RESP,0,SG_PASAR_INTRAOP_AIMS_VITALS,RESP,3024171,,
O2I,0,SG_PASAR_INTRAOP_AIMS_VITALS,O2I,4193843,,
NIBP_DIAS,0,SG_PASAR_INTRAOP_AIMS_VITALS,NIBP_DIAS,21490777,,
ST3,0,SG_PASAR_INTRAOP_AIMS_VITALS,ST3,4146761,,
SPO2,0,SG_PASAR_INTRAOP_AIMS_VITALS,SPO2,4196147,,
TEMP3,0,SG_PASAR_INTRAOP_AIMS_VITALS,TEMP3,4302666,,
TEMP1,0,SG_PASAR_INTRAOP_AIMS_VITALS,TEMP1,4302666,,
Acarbose,0,SG_PASAR_PREOP_CHAR_ALLERGY,Acarbose,1529331,,
ACE INHIBITORS,0,SG_PASAR_PREOP_CHAR_ALLERGY,ACE INHIBITORS,0,,
Acetylcysteine,0,SG_PASAR_PREOP_CHAR_ALLERGY,Acetylcysteine,1139042,,
Aciclovir,0,SG_PASAR_PREOP_CHAR_ALLERGY,Aciclovir,1703687,,
Activated Charcoal,0,SG_PASAR_PREOP_CHAR_ALLERGY,Activated Charcoal,1701928,,
Alcohol,0,SG_PASAR_PREOP_CHAR_ALLERGY,Alcohol,955372,,
alendronate,0,SG_PASAR_PREOP_CHAR_ALLERGY,alendronate,1557272,,
Allopurinol,0,SG_PASAR_PREOP_CHAR_ALLERGY,Allopurinol,1167322,,
Amlodipine,0,SG_PASAR_PREOP_CHAR_ALLERGY,Amlodipine,1332418,,
amoxicillin,0,SG_PASAR_PREOP_CHAR_ALLERGY,amoxicillin,1713332,,
Ampicillin,0,SG_PASAR_PREOP_CHAR_ALLERGY,Ampicillin,1717327,,
Aspirin,0,SG_PASAR_PREOP_CHAR_ALLERGY,Aspirin,1112807,,
Atenolol,0,SG_PASAR_PREOP_CHAR_ALLERGY,Atenolol,1314002,,
atorvastatin,0,SG_PASAR_PREOP_CHAR_ALLERGY,atorvastatin,1545958,,
Atropine,0,SG_PASAR_PREOP_CHAR_ALLERGY,Atropine,914335,,
AZITHROMYCIN,0,SG_PASAR_PREOP_CHAR_ALLERGY,AZITHROMYCIN,1734104,,
Benzathine Benzylpenicillin,0,SG_PASAR_PREOP_CHAR_ALLERGY,Benzathine Benzylpenicillin,1728416,,
